2/11/2020 14:50:28,1,nan,Sunny,0.0,1,42,11,7,2,2020,196,11-Feb,41,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/12/2020 8:17:55,3,nan,Sunny,0.0,2,43,12,7,2,2020,199,12-Feb,44,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/12/2020 10:00:20,3,nan,Sunny,0.0,2,43,12,7,2,2020,202,12-Feb,47,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/12/2020 12:48:35,4,nan,nan,0.0,2,43,12,7,2,2020,206,12-Feb,51,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/13/2020 14:48:50,3,nan,nan,0.0,3,44,13,7,2,2020,209,13-Feb,54,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/14/2020 11:23:43,3,nan,Sunny,0.0,4,45,14,7,2,2020,212,14-Feb,57,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/14/2020 12:29:27,5,nan,Light Change,0.0,4,45,14,7,2,2020,217,14-Feb,62,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/14/2020 13:43:06,3,nan,Sunny,0.0,4,45,14,7,2,2020,220,14-Feb,65,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/14/2020 15:53:30,3,nan,Sunny,0.0,4,45,14,7,2,2020,223,14-Feb,68,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/16/2020 13:49:06,3,nan,nan,0.0,6,47,16,7,2,2020,226,16-Feb,71,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/17/2020 12:49:04,3,nan,Sunny,0.0,0,48,17,8,2,2020,229,17-Feb,74,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/18/2020 12:37:56,4,nan,nan,0.0,1,49,18,8,2,2020,233,18-Feb,78,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/18/2020 13:49:10,3,nan,nan,0.0,1,49,18,8,2,2020,236,18-Feb,81,nan,nan,nan,nan,nan,nan,nan,nan,nan
2/19/2020 13:54:02,5,nan,nan,0.0,2,50,19,8,2,2020,241,19-Feb,86,nan,nan,nan,nan,nan,nan,nan,nan,nan
